x;y;z;time
8,90; -1,48; -1,74; 2716616403
8,01; -0,10; -2,11; 2716616424
6,65; 1,24; -2,19; 2716616441
5,97; 1,40; -1,87; 2716616462
6,32; 1,18; -1,84; 2716616482
7,22; 0,44; -2,21; 2716616499
8,14; -0,79; -2,16; 2716616521
9,09; -1,53; -2,33; 2716616540
9,99; -1,66; -2,35; 2716616558
9,90; -1,64; -2,05; 2716616577
8,93; -1,49; -1,68; 2716616597
8,70; -1,65; -1,17; 2716616617
9,27; -1,70; 0,02; 2716616636
10,18; -0,72; 0,45; 2716616657
10,37; -0,42; -1,18; 2716616675
10,51; -0,04; -5,02; 2716616694
10,91; 1,75; -3,96; 2716616717
10,87; 1,93; -6,22; 2716616733
8,26; -0,85; -5,70; 2716616753
7,44; -1,43; -3,79; 2716616773
10,06; -0,85; -2,35; 2716616792
13,93; -0,16; -3,74; 2716616811
14,57; 1,72; -3,69; 2716616834
11,46; 3,17; -1,65; 2716616851
8,59; 3,09; -0,52; 2716616869
7,85; 1,78; -1,43; 2716616887
8,13; 0,12; -2,07; 2716616909
8,13; -0,74; -2,55; 2716616928
7,83; -0,55; -2,48; 2716616951
7,83; 0,10; -1,58; 2716616967
8,29; 0,56; -0,88; 2716616985
8,37; 1,01; -0,31; 2716617005
7,98; 1,44; -0,15; 2716617024
8,74; 1,33; -0,60; 2716617044
10,90; 0,77; -1,96; 2716617063
12,40; -0,24; -3,30; 2716617083
12,11; -1,28; -1,60; 2716617102
11,06; -0,88; 0,18; 2716617121
9,86; 0,06; 1,60; 2716617141
9,88; 0,42; -2,50; 2716617161
12,09; -1,97; -6,38; 2716617180
10,66; -3,13; -7,86; 2716617198
10,92; -2,82; -7,18; 2716617219
10,57; -1,41; -4,19; 2716617238
10,03; 0,72; -2,27; 2716617258
10,64; 2,27; -2,08; 2716617277
10,82; 0,96; -2,14; 2716617296
9,62; -0,74; -2,24; 2716617318
8,50; -1,49; -1,82; 2716617335
7,57; -1,79; -1,55; 2716617355
7,18; -0,94; -1,53; 2716617374
6,81; 0,48; -1,40; 2716617394
6,72; 1,66; -1,33; 2716617413
7,20; 1,86; -1,53; 2716617430
8,10; 1,12; -1,52; 2716617451
8,86; -0,33; -1,16; 2716617471
9,12; -1,33; -0,85; 2716617491
9,08; -1,22; -0,75; 2716617509
9,16; -0,46; -0,99; 2716617528
9,57; -0,35; -1,74; 2716617549
10,26; -1,09; -2,29; 2716617568
10,43; -1,80; -1,53; 2716617586
9,74; -1,84; -0,08; 2716617608
8,85; -4,07; -3,40; 2716617625
10,00; -1,76; -6,13; 2716617644
11,08; 2,56; -4,98; 2716617665
10,48; 2,95; -4,09; 2716617686
9,12; 3,44; -2,34; 2716617703
12,18; 3,42; -1,56; 2716617723
15,85; 2,46; -3,18; 2716617743
15,73; 2,09; -1,92; 2716617762
12,72; 2,48; -1,45; 2716617782
10,58; 1,68; -0,78; 2716617802
10,39; 0,81; -0,77; 2716617820
10,65; -0,13; -0,95; 2716617837
9,84; -0,57; -0,98; 2716617859
8,11; -0,41; 0,00; 2716617879
7,06; -0,22; 0,49; 2716617898
7,21; -0,23; 0,37; 2716617917
7,50; -0,38; -0,24; 2716617936
7,86; -0,36; -1,35; 2716617957
7,61; -0,21; -0,50; 2716617976
7,56; -0,15; 0,13; 2716617995
8,40; 0,45; -0,35; 2716618015
9,85; 0,73; -0,03; 2716618037
10,57; 0,73; 0,30; 2716618053
11,68; 1,29; 0,35; 2716618072
12,09; 1,89; -0,36; 2716618092
12,20; 1,26; -1,25; 2716618112
11,89; -0,07; -1,85; 2716618131
11,70; -1,10; -2,16; 2716618152
11,76; -1,91; -1,70; 2716618169
10,97; -2,20; -0,93; 2716618188
9,17; -2,16; 0,07; 2716618207
7,93; -2,08; 0,69; 2716618230
7,60; -3,27; -0,00; 2716618246
8,57; -5,58; -0,04; 2716618266
9,64; -7,80; -0,28; 2716618287
10,19; -8,10; -0,80; 2716618305
10,01; -5,11; -2,34; 2716618323
9,62; -2,12; -2,90; 2716618343
9,83; -0,79; -3,28; 2716618364
10,26; -0,51; -3,48; 2716618382
10,19; -1,42; -3,44; 2716618403
9,81; -2,22; -3,13; 2716618422
9,70; -2,69; -2,88; 2716618440
9,92; -3,09; -3,14; 2716618461
10,32; -3,00; -3,87; 2716618478
10,35; -2,48; -4,69; 2716618498
9,79; -1,54; -4,76; 2716618517
8,84; -0,52; -3,92; 2716618538
7,98; -0,06; -3,34; 2716618558
7,43; 0,08; -3,38; 2716618577
7,39; 0,40; -3,40; 2716618595
8,12; 0,58; -3,58; 2716618616
8,96; -0,09; -4,05; 2716618633
11,15; -1,01; -4,21; 2716618655
13,93; -1,60; -4,85; 2716618674
11,45; -2,51; -4,84; 2716618692
7,92; -2,80; -3,01; 2716618713
6,10; -2,50; -2,25; 2716618732
5,60; -1,91; -1,89; 2716618755
6,52; -1,10; -1,93; 2716618772
8,45; -0,29; -2,69; 2716618789
10,95; 0,43; -3,56; 2716618808
12,71; 0,54; -3,92; 2716618829
12,14; -0,28; -3,64; 2716618848
10,34; -0,83; -3,58; 2716618871
9,03; -0,79; -3,68; 2716618888
8,04; -0,43; -3,20; 2716618906
6,65; 0,14; -1,91; 2716618925
8,75; 0,17; -3,49; 2716618946
9,83; 0,25; -4,41; 2716618965
10,24; 0,31; -3,67; 2716618983
9,87; 0,42; -3,48; 2716619005
9,73; 0,58; -3,63; 2716619022
8,90; 0,30; -3,81; 2716619042
8,44; 0,16; -3,79; 2716619062
8,03; 0,32; -3,53; 2716619081
8,18; 0,19; -3,59; 2716619101
8,44; 0,11; -3,49; 2716619120
8,75; -0,27; -4,40; 2716619137
9,11; 0,04; -3,82; 2716619157
8,74; 0,09; -4,02; 2716619178
9,22; -0,25; -3,98; 2716619198
9,00; 0,07; -3,44; 2716619217
9,58; 0,70; -3,58; 2716619239
9,72; 0,80; -3,78; 2716619255
9,69; 0,65; -3,98; 2716619275
9,03; 0,39; -3,67; 2716619295
8,95; 0,23; -3,31; 2716619315
9,35; 1,02; -3,54; 2716619334
9,27; 0,48; -3,33; 2716619356
9,04; 0,57; -4,15; 2716619372
9,45; 1,05; -3,66; 2716619391
9,89; 0,94; -4,01; 2716619411
9,83; 1,02; -3,83; 2716619430
9,91; 1,23; -4,07; 2716619448
9,46; 1,02; -3,67; 2716619469
8,95; -0,96; -3,87; 2716619489
9,04; -0,41; -3,96; 2716619508
8,91; 1,05; -3,80; 2716619527
8,81; 1,26; -3,58; 2716619548
8,88; 0,83; -3,50; 2716619567
9,87; 2,68; -3,99; 2716619589
8,88; 1,09; -3,37; 2716619606
8,86; 1,26; -3,40; 2716619624
9,16; 2,05; -3,47; 2716619644
8,14; 0,88; -3,94; 2716619661
8,56; -0,34; -4,36; 2716619683
8,30; -0,93; -4,27; 2716619701
8,86; -0,21; -4,17; 2716619721
8,81; -0,23; -4,17; 2716619741
8,62; -0,87; -4,15; 2716619758
9,13; -0,60; -3,74; 2716619780
9,07; 0,33; -3,56; 2716619799
9,75; 1,27; -4,85; 2716619819
8,90; 0,36; -4,12; 2716619840
8,86; 0,22; -4,09; 2716619857
8,75; 0,06; -3,83; 2716619876
8,88; 0,41; -3,79; 2716619896
8,97; 0,61; -3,93; 2716619915
9,04; 0,69; -3,99; 2716619935
9,05; 0,74; -4,04; 2716619957
9,16; 0,72; -4,08; 2716619973
9,31; 0,77; -4,40; 2716619992
9,23; 0,58; -4,15; 2716620012
9,12; 0,50; -4,08; 2716620030
8,99; 0,45; -4,21; 2716620049
9,04; 0,48; -3,75; 2716620069
9,03; 0,50; -3,90; 2716620087
8,79; 0,63; -3,62; 2716620108
8,43; 0,65; -4,22; 2716620126
8,72; 0,74; -3,61; 2716620146
9,30; 0,32; -3,59; 2716620166
9,15; 0,59; -3,99; 2716620185
9,13; 0,36; -3,63; 2716620205
8,96; 0,18; -3,34; 2716620223
9,38; 0,46; -3,49; 2716620243
9,85; -0,24; -3,17; 2716620262
9,48; -0,09; -3,29; 2716620282
9,30; -0,06; -3,04; 2716620302
9,52; 0,58; -3,97; 2716620321
9,27; 0,27; -2,76; 2716620340
9,53; -0,18; -2,79; 2716620360
9,52; 0,05; -2,72; 2716620378
9,76; 0,14; -2,68; 2716620399
9,86; 0,26; -1,83; 2716620418
9,85; -0,20; -2,28; 2716620438
10,19; -0,08; -2,15; 2716620456
8,87; -0,12; -1,35; 2716620476
9,17; -0,44; -1,72; 2716620496
10,49; -0,34; -2,58; 2716620515
10,40; -0,36; -1,40; 2716620534
10,77; -1,00; -1,28; 2716620555
10,67; -1,62; -1,26; 2716620573
9,48; -1,76; -1,23; 2716620592
10,48; -1,68; -0,78; 2716620611
10,01; -2,48; -0,63; 2716620631
10,08; -2,74; -0,67; 2716620651
11,12; -2,81; -0,14; 2716620670
7,79; -4,84; 0,65; 2716620689
8,13; -6,64; -0,87; 2716620709
13,52; -2,32; 1,11; 2716620727
10,39; -3,97; 1,19; 2716620747
7,46; -9,63; -1,98; 2716620767
9,83; -9,58; 2,97; 2716620787
12,86; -8,07; 1,82; 2716620805
15,24; -4,57; 2,99; 2716620826
14,13; -4,64; 7,76; 2716620845
11,37; -6,91; 6,83; 2716620864
10,05; -7,91; -4,84; 2716620883
7,21; -6,98; -10,35; 2716620904
5,13; -5,59; 1,65; 2716620923
3,93; -5,88; 14,60; 2716620941
4,77; -6,38; 15,29; 2716620961
4,74; -6,76; 11,58; 2716620980
6,11; -6,11; 7,42; 2716621000
7,99; -4,27; 3,86; 2716621020
6,74; -1,86; 1,41; 2716621039
5,38; -0,18; 0,19; 2716621057
3,45; 0,32; 3,22; 2716621077
1,23; -1,18; 4,24; 2716621096
0,88; -2,81; 6,40; 2716621116
2,25; -2,87; 8,81; 2716621136
2,28; -3,40; 9,00; 2716621156
0,02; -3,64; 13,04; 2716621174
-1,45; -3,01; 10,63; 2716621193
0,37; -2,80; 6,92; 2716621214
1,83; -3,86; 8,34; 2716621232
-0,59; -6,46; 9,04; 2716621252
0,81; -2,28; 10,27; 2716621273
6,11; -2,39; 9,32; 2716621291
8,22; -0,78; 5,40; 2716621310
5,76; -2,67; 6,28; 2716621330
0,95; -5,89; 5,36; 2716621349
-2,16; -6,00; 6,28; 2716621369
-2,04; -4,92; 10,06; 2716621390
1,71; -3,15; 11,38; 2716621407
3,45; -2,32; 6,95; 2716621426
1,94; -3,03; 7,40; 2716621446
-2,44; -4,46; 7,81; 2716621466
-3,97; -4,50; 10,13; 2716621485
-3,52; -3,90; 11,23; 2716621505
-2,15; -3,28; 11,08; 2716621524
0,03; -2,66; 9,77; 2716621543
0,93; -2,14; 9,00; 2716621563
-0,76; -2,55; 8,48; 2716621582
-1,92; -2,81; 8,41; 2716621601
-0,79; -1,94; 8,40; 2716621624
0,31; -1,37; 8,62; 2716621639
0,21; -1,71; 8,89; 2716621660
-0,14; -2,22; 9,68; 2716621678
0,07; -2,56; 10,73; 2716621698
0,42; -2,43; 10,92; 2716621718
0,59; -2,30; 10,31; 2716621737
0,44; -2,38; 9,52; 2716621757
-0,09; -2,54; 9,34; 2716621775
0,24; -2,13; 9,15; 2716621796
0,82; -1,85; 9,10; 2716621814
0,43; -2,06; 9,58; 2716621835
-0,10; -2,21; 9,80; 2716621854
-0,12; -2,35; 9,93; 2716621874
0,11; -2,33; 10,04; 2716621892
0,68; -1,90; 9,79; 2716621912
0,34; -1,94; 9,70; 2716621931
-0,31; -2,20; 9,54; 2716621950
-0,60; -2,30; 9,28; 2716621970
-0,46; -2,27; 9,19; 2716621992
0,06; -2,07; 9,33; 2716622008
0,20; -2,05; 9,75; 2716622028
0,21; -2,03; 10,19; 2716622047
0,20; -2,09; 10,11; 2716622067
0,17; -1,99; 9,60; 2716622087
0,14; -1,89; 9,19; 2716622108
-0,05; -1,92; 9,14; 2716622126
-0,25; -2,02; 9,17; 2716622144
-0,25; -2,18; 9,46; 2716622164
0,02; -2,19; 9,87; 2716622183
0,33; -2,05; 10,07; 2716622202
0,19; -2,03; 9,87; 2716622222
-0,08; -2,08; 9,55; 2716622241
-0,27; -2,02; 9,30; 2716622261
-0,27; -1,97; 9,22; 2716622280
0,05; -1,99; 9,43; 2716622300
0,60; -2,40; 9,37; 2716622319
0,14; -2,33; 9,59; 2716622338
-0,62; -2,18; 9,40; 2716622358
