x;y;z;time
15,95; -1,33; -2,11; 2716616403
7,29; -1,85; 0,69; 2716616424
7,06; -3,54; -0,83; 2716616441
7,51; -3,47; -3,28; 2716616462
7,23; -2,62; -5,06; 2716616482
4,89; -1,87; -4,37; 2716616499
1,84; -1,63; -1,86; 2716616521
-0,09; -0,53; -0,43; 2716616540
-1,52; 0,05; -2,11; 2716616558
-1,17; -0,46; -3,72; 2716616577
5,62; -3,38; -4,09; 2716616597
31,80; -1,83; -4,16; 2716616617
31,46; -4,03; -10,82; 2716616636
14,76; -0,92; -2,26; 2716616657
5,75; 1,15; 2,44; 2716616675
5,01; 4,08; 2,26; 2716616694
8,79; 3,86; -1,82; 2716616717
8,64; 2,01; -3,10; 2716616733
6,19; 1,67; -2,74; 2716616753
4,07; 1,03; -3,40; 2716616773
2,13; -0,91; -1,61; 2716616792
1,41; -1,81; 0,43; 2716616811
3,32; 0,47; -0,48; 2716616834
8,11; 1,43; -4,83; 2716616851
20,48; -0,92; -5,27; 2716616869
31,00; 0,10; -5,61; 2716616887
17,30; -0,16; -4,31; 2716616909
9,24; 0,72; -0,33; 2716616928
8,11; 0,13; 0,38; 2716616951
9,95; -1,89; -2,24; 2716616967
9,41; -2,90; -3,44; 2716616985
6,95; -3,44; -3,83; 2716617005
4,59; -3,35; -4,17; 2716617024
2,57; -1,15; -3,43; 2716617044
1,04; 1,35; -0,88; 2716617063
-1,59; -0,13; -0,49; 2716617083
1,98; -2,04; -1,13; 2716617102
9,76; -1,28; -3,88; 2716617121
28,73; -0,15; -5,24; 2716617141
26,34; -2,52; -9,48; 2716617161
14,80; 0,22; -2,44; 2716617180
7,77; 1,74; -0,06; 2716617198
7,21; 2,53; 0,25; 2716617219
8,63; 2,11; -1,42; 2716617238
7,64; 1,39; -2,09; 2716617258
6,09; 1,37; -2,99; 2716617277
3,77; 0,34; -3,13; 2716617296
1,92; -1,55; -1,21; 2716617318
1,42; -2,48; 0,12; 2716617335
4,68; -0,58; -2,04; 2716617355
12,09; 0,30; -4,84; 2716617374
22,71; -0,11; -4,06; 2716617394
22,33; 1,94; -5,39; 2716617413
12,75; -0,03; -1,87; 2716617430
8,95; -0,81; -0,40; 2716617451
8,46; -2,07; -1,72; 2716617471
9,28; -2,43; -2,90; 2716617491
7,85; -2,97; -3,29; 2716617509
6,21; -3,05; -3,83; 2716617528
4,33; -1,96; -4,08; 2716617549
2,68; 0,76; -0,43; 2716617568
0,94; 1,72; 0,43; 2716617586
0,68; -0,66; -0,18; 2716617608
6,20; -0,16; -1,84; 2716617625
20,70; 0,71; -4,83; 2716617644
31,43; -1,67; -8,17; 2716617665
18,85; -0,33; -5,72; 2716617686
9,00; 0,62; -0,96; 2716617703
5,85; 0,53; -0,46; 2716617723
7,03; 0,71; -1,57; 2716617743
7,10; 0,71; -1,81; 2716617762
5,98; 0,73; -2,88; 2716617782
4,34; -0,00; -3,38; 2716617802
2,47; -2,64; -1,60; 2716617820
2,40; -3,92; 1,36; 2716617837
5,32; -1,04; -0,63; 2716617859
13,27; 1,36; -5,28; 2716617879
24,69; 1,53; -3,18; 2716617898
20,87; 2,44; -5,37; 2716617917
12,35; 1,02; -2,32; 2716617936
8,53; -0,20; -1,02; 2716617957
8,07; -2,27; -2,24; 2716617976
7,85; -3,54; -3,05; 2716617995
5,95; -4,26; -2,15; 2716618015
4,53; -3,93; -1,98; 2716618037
3,03; -2,06; -3,64; 2716618053
2,23; 1,08; -1,42; 2716618072
1,28; 2,63; -0,21; 2716618092
4,96; 2,92; -2,31; 2716618112
15,59; 3,39; -4,38; 2716618131
27,12; 2,38; -5,55; 2716618152
18,54; -0,52; -5,80; 2716618169
11,14; 0,57; -1,36; 2716618188
10,74; 1,08; -0,93; 2716618207
12,31; 0,00; -1,18; 2716618230
11,79; -0,32; 0,02; 2716618246
10,51; 0,02; 0,12; 2716618266
8,73; 1,35; -1,36; 2716618287
7,17; 2,16; 0,52; 2716618305
6,29; 2,45; 1,12; 2716618323
6,41; 2,09; 1,50; 2716618343
7,27; 1,51; -1,33; 2716618364
9,65; -0,12; -5,29; 2716618382
12,69; -3,66; -5,35; 2716618403
14,38; -5,44; -5,28; 2716618422
14,87; -2,47; -3,17; 2716618440
12,67; -2,11; -2,35; 2716618461
10,62; -2,34; 0,30; 2716618478
9,75; -3,44; -0,65; 2716618498
8,88; -3,96; -1,44; 2716618517
7,96; -4,27; -1,71; 2716618538
7,27; -4,39; -1,21; 2716618558
6,78; -3,61; -1,11; 2716618577
6,42; -2,50; -0,43; 2716618595
6,30; -1,56; -0,18; 2716618616
6,41; -0,90; -0,74; 2716618633
6,70; -0,98; -1,07; 2716618655
7,27; -1,54; -1,06; 2716618674
8,32; -2,26; -1,97; 2716618692
9,13; -3,41; -2,64; 2716618713
9,19; -4,56; -3,03; 2716618732
8,88; -4,07; -3,40; 2716618755
9,51; -3,24; -3,73; 2716618772
12,41; -3,47; -4,02; 2716618789
15,53; -4,60; -4,19; 2716618808
15,45; -4,16; -4,57; 2716618829
12,71; -1,64; -3,06; 2716618848
9,27; -1,95; -1,89; 2716618871
7,23; -3,26; -1,91; 2716618888
6,06; -4,40; -1,67; 2716618906
5,63; -5,06; -2,35; 2716618925
6,32; -3,88; -3,92; 2716618946
8,02; -2,81; -4,19; 2716618965
10,57; -1,74; -4,37; 2716618983
12,93; -0,45; -3,78; 2716619005
11,91; -0,18; -2,46; 2716619022
9,03; -1,18; -2,23; 2716619042
7,59; -1,91; -2,53; 2716619062
7,31; -2,26; -3,02; 2716619081
7,70; -2,43; -3,29; 2716619101
8,65; -2,26; -3,47; 2716619120
9,37; -1,90; -3,43; 2716619137
9,52; -1,39; -3,07; 2716619157
9,49; -1,00; -2,88; 2716619178
9,41; -0,90; -2,77; 2716619198
9,27; -0,91; -2,85; 2716619217
9,28; -0,97; -3,04; 2716619239
9,34; -1,06; -3,26; 2716619255
9,33; -1,08; -3,23; 2716619275
9,44; -1,04; -3,26; 2716619295
9,59; -0,96; -3,29; 2716619315
9,52; -0,83; -3,27; 2716619334
9,37; -0,62; -3,21; 2716619356
9,29; -0,51; -3,15; 2716619372
9,26; -0,65; -3,26; 2716619391
9,33; -0,86; -3,48; 2716619411
9,33; -1,01; -3,65; 2716619430
9,20; -1,01; -3,68; 2716619448
9,12; -0,92; -3,57; 2716619469
9,09; -0,89; -3,50; 2716619489
9,13; -0,94; -3,49; 2716619508
9,20; -1,07; -3,53; 2716619527
9,23; -1,10; -3,54; 2716619548
9,13; -1,09; -3,56; 2716619567
8,96; -1,05; -3,53; 2716619589
8,96; -1,04; -3,56; 2716619606
9,06; -1,07; -3,61; 2716619624
9,07; -1,11; -3,66; 2716619644
9,06; -1,07; -3,63; 2716619661
9,14; -0,98; -3,66; 2716619683
9,01; -0,89; -3,52; 2716619701
9,08; -0,81; -3,64; 2716619721
9,10; -0,77; -3,64; 2716619741
9,21; -0,69; -3,80; 2716619758
9,24; -0,67; -3,78; 2716619780
8,99; -0,64; -3,57; 2716619799
9,34; -0,74; -3,90; 2716619819
9,30; -0,83; -3,91; 2716619840
9,11; -0,71; -3,22; 2716619857
9,19; -0,65; -4,12; 2716619876
9,19; -0,72; -3,55; 2716619896
8,92; -0,67; -3,60; 2716619915
9,02; -0,66; -3,90; 2716619935
8,65; -0,66; -3,31; 2716619957
9,20; -0,76; -4,16; 2716619973
9,02; -0,82; -3,71; 2716619992
8,79; -0,72; -3,52; 2716620012
8,85; -0,77; -3,70; 2716620030
9,17; -0,73; -3,97; 2716620049
9,63; -0,83; -4,15; 2716620069
9,33; -0,73; -3,76; 2716620087
9,39; -0,78; -3,83; 2716620108
9,19; -0,70; -3,66; 2716620126
8,84; -0,82; -3,70; 2716620146
8,87; -0,76; -3,60; 2716620166
9,01; -0,75; -3,72; 2716620185
9,18; -0,73; -3,91; 2716620205
9,24; -0,77; -3,86; 2716620223
8,97; -0,77; -3,60; 2716620243
8,88; -0,74; -3,60; 2716620262
9,01; -0,83; -3,77; 2716620282
9,18; -0,89; -3,90; 2716620302
9,04; -0,89; -3,62; 2716620321
8,86; -0,86; -3,63; 2716620340
8,86; -0,87; -3,65; 2716620360
8,88; -0,87; -3,74; 2716620378
9,57; -0,81; -4,23; 2716620399
8,97; -0,77; -3,66; 2716620418
8,51; -0,69; -3,32; 2716620438
8,74; -0,84; -3,52; 2716620456
9,05; -0,70; -4,19; 2716620476
9,35; -0,69; -3,97; 2716620496
9,68; -1,03; -4,23; 2716620515
9,24; -0,90; -3,58; 2716620534
8,66; -0,56; -3,50; 2716620555
8,84; -0,52; -3,69; 2716620573
9,05; -0,45; -3,71; 2716620592
9,24; -0,36; -3,83; 2716620611
8,99; -0,51; -3,60; 2716620631
9,68; -0,89; -3,96; 2716620651
9,89; -0,91; -4,17; 2716620670
9,38; -0,78; -3,78; 2716620689
9,12; -0,67; -3,86; 2716620709
8,86; -0,65; -4,04; 2716620727
8,49; -0,57; -3,62; 2716620747
8,96; -0,38; -3,80; 2716620767
9,25; -0,38; -4,07; 2716620787
9,02; -0,54; -3,78; 2716620805
9,02; -0,68; -3,74; 2716620826
8,81; -0,83; -3,86; 2716620845
9,01; -0,75; -4,07; 2716620864
9,05; -0,72; -3,63; 2716620883
9,21; -0,66; -3,90; 2716620904
9,18; -0,69; -3,79; 2716620923
9,02; -0,68; -3,60; 2716620941
9,11; -0,68; -3,63; 2716620961
9,07; -0,51; -3,54; 2716620980
9,20; -0,57; -3,47; 2716621000
9,40; -0,65; -3,32; 2716621020
9,95; -0,89; -3,80; 2716621039
9,17; -0,74; -1,58; 2716621057
9,43; -0,41; -3,05; 2716621077
9,43; -0,37; -2,93; 2716621096
9,42; -0,49; -2,74; 2716621116
9,39; -0,50; -2,66; 2716621136
9,70; -0,68; -2,82; 2716621156
9,87; -0,76; -2,54; 2716621174
9,60; -0,69; -2,42; 2716621193
9,47; -0,62; -2,32; 2716621214
9,12; -0,70; -2,08; 2716621232
9,05; -0,68; -2,37; 2716621252
9,96; -1,45; -2,03; 2716621273
9,85; -1,09; -2,15; 2716621291
9,76; -1,62; -1,21; 2716621310
10,10; -1,34; -1,91; 2716621330
9,65; -1,88; -1,04; 2716621349
9,37; -2,00; -0,78; 2716621369
8,88; -2,20; -0,65; 2716621390
9,19; -2,97; -0,85; 2716621407
9,80; -3,17; -1,56; 2716621426
9,61; -4,02; -1,65; 2716621446
9,56; -5,32; -0,45; 2716621466
9,76; -5,77; 0,02; 2716621485
10,00; -4,30; -0,03; 2716621505
10,05; -3,89; -0,86; 2716621524
9,32; -4,71; 0,16; 2716621543
7,48; -6,05; 0,48; 2716621563
6,78; -7,65; -0,06; 2716621582
7,16; -8,79; -0,15; 2716621601
8,57; -7,45; 0,85; 2716621624
9,19; -6,74; 1,28; 2716621639
8,60; -7,66; 1,46; 2716621660
8,21; -8,90; 1,81; 2716621678
6,71; -9,51; 2,88; 2716621698
6,43; -9,58; 3,27; 2716621718
8,61; -8,74; 4,48; 2716621737
10,89; -7,62; 5,58; 2716621757
11,42; -7,61; 4,12; 2716621775
11,05; -8,40; -0,15; 2716621796
8,08; -8,41; -4,99; 2716621814
5,63; -8,93; -0,84; 2716621835
5,27; -9,19; 12,58; 2716621854
4,72; -9,37; 12,08; 2716621874
4,00; -9,43; 10,11; 2716621892
3,62; -9,35; 6,80; 2716621912
3,82; -9,09; 4,16; 2716621931
3,89; -7,71; 3,52; 2716621950
3,82; -6,45; 2,76; 2716621970
3,38; -5,48; 1,31; 2716621992
3,19; -5,96; -0,71; 2716622008
3,50; -6,71; -0,50; 2716622028
3,77; -6,68; 1,06; 2716622047
4,45; -7,72; 1,73; 2716622067
4,69; -7,89; 2,51; 2716622087
6,15; -9,06; 3,48; 2716622108
6,04; -8,68; 4,94; 2716622126
5,32; -8,17; 6,33; 2716622144
4,66; -6,55; 7,02; 2716622164
5,03; -5,06; 9,33; 2716622183
4,49; -3,58; 11,22; 2716622202
3,82; -2,63; 12,82; 2716622222
3,18; -2,87; 11,96; 2716622241
2,41; -4,02; 10,58; 2716622261
2,05; -5,13; 8,72; 2716622280
4,10; -6,48; 6,51; 2716622300
8,05; -8,94; 7,37; 2716622319
10,40; -12,17; 6,92; 2716622338
9,63; -14,40; 7,82; 2716622358
6,95; -15,55; 9,93; 2716622377
4,18; -16,15; 12,78; 2716622397
0,30; -14,85; 13,78; 2716622416
-3,37; -12,28; 11,95; 2716622435
-6,38; -8,27; 9,03; 2716622455
-3,13; -6,17; 8,20; 2716622475
1,88; -4,78; 6,51; 2716622493
5,05; -2,68; 6,27; 2716622513
5,55; -0,15; 6,46; 2716622533
5,24; 1,37; 6,44; 2716622552
4,13; 2,18; 7,46; 2716622573
2,19; 2,47; 7,87; 2716622593
1,27; 1,80; 8,54; 2716622610
0,23; 1,68; 8,65; 2716622629
-0,46; 1,73; 8,71; 2716622649
-0,76; 2,34; 8,71; 2716622668
0,16; 2,69; 8,19; 2716622688
0,92; 3,08; 7,81; 2716622707
1,67; 3,04; 7,54; 2716622726
1,86; 2,91; 7,11; 2716622746
1,96; 2,50; 7,21; 2716622766
1,11; 2,79; 7,12; 2716622785
1,00; 2,64; 7,85; 2716622804
0,99; 2,78; 8,71; 2716622824
1,48; 3,00; 9,52; 2716622843
2,24; 3,28; 10,09; 2716622862
2,67; 3,38; 9,79; 2716622882
2,68; 3,62; 9,43; 2716622901
2,83; 3,69; 8,92; 2716622921
3,19; 3,71; 9,04; 2716622940
3,39; 3,83; 9,22; 2716622959
3,57; 3,68; 9,23; 2716622978
3,04; 4,02; 9,15; 2716622998
3,00; 4,00; 8,79; 2716623017
2,84; 4,33; 8,70; 2716623036
3,17; 4,35; 8,49; 2716623056
3,45; 4,41; 8,42; 2716623076
3,50; 4,49; 8,15; 2716623095
3,50; 4,47; 7,88; 2716623115
3,72; 4,37; 7,73; 2716623134
3,69; 4,19; 7,39; 2716623155
3,62; 4,21; 7,79; 2716623173
3,64; 4,29; 8,11; 2716623192
3,85; 4,26; 8,55; 2716623211
4,07; 4,14; 8,66; 2716623231
4,24; 3,96; 8,76; 2716623250
4,18; 3,72; 8,72; 2716623270
3,75; 3,76; 8,74; 2716623289
3,42; 3,86; 8,54; 2716623310
3,33; 3,82; 8,16; 2716623328
3,42; 3,89; 7,84; 2716623347
3,87; 3,95; 7,93; 2716623366
4,11; 4,04; 8,28; 2716623387
4,21; 4,09; 8,43; 2716623406
4,14; 4,11; 8,29; 2716623428
4,15; 4,02; 8,20; 2716623444
4,11; 3,89; 8,12; 2716623463
4,07; 3,80; 8,13; 2716623483
4,03; 3,81; 8,33; 2716623502
4,08; 3,83; 8,53; 2716623522
4,02; 3,86; 8,51; 2716623541
3,93; 3,87; 8,31; 2716623561
3,88; 3,80; 8,08; 2716623581
3,88; 3,72; 8,07; 2716623600
3,85; 3,70; 7,99; 2716623618
3,85; 3,76; 8,12; 2716623638
3,79; 3,88; 8,12; 2716623658
3,93; 3,82; 8,05; 2716623677
4,15; 3,56; 8,13; 2716623696
4,10; 3,49; 8,31; 2716623716
4,01; 3,58; 8,57; 2716623736
4,03; 3,55; 8,58; 2716623755
4,14; 3,44; 8,61; 2716623773
4,05; 3,47; 8,59; 2716623794
4,06; 3,52; 8,46; 2716623813
4,10; 3,52; 8,26; 2716623833
4,09; 3,59; 8,15; 2716623851
4,17; 3,56; 8,08; 2716623872
4,05; 3,68; 8,12; 2716623891
4,02; 3,64; 8,07; 2716623911
3,99; 3,54; 8,17; 2716623929
3,99; 3,56; 8,32; 2716623948
4,07; 3,78; 8,49; 2716623967
4,32; 3,80; 8,36; 2716623988
4,41; 3,58; 8,26; 2716624007
4,32; 3,50; 8,31; 2716624026
4,22; 3,63; 8,43; 2716624046
4,30; 3,70; 8,50; 2716624065
4,41; 3,62; 8,49; 2716624085
4,34; 3,50; 8,19; 2716624104
4,09; 3,40; 7,13; 2716624122
3,81; 3,38; 7,34; 2716624143
3,59; 3,24; 8,13; 2716624162
3,86; 3,21; 8,95; 2716624181
