x;y;z;time
6,59; 1,78; -4,69; 2716616403
3,95; 0,72; -2,23; 2716616424
2,24; 0,01; 1,07; 2716616441
2,90; 0,76; 2,13; 2716616462
7,62; 3,15; -4,48; 2716616482
16,98; 0,94; -8,34; 2716616499
20,73; -1,79; -4,37; 2716616521
13,14; 1,16; -4,99; 2716616540
9,55; 1,13; -0,91; 2716616558
10,18; 0,47; -0,49; 2716616577
12,25; -0,36; -2,07; 2716616597
12,08; -1,93; -2,31; 2716616617
9,91; -3,65; -2,20; 2716616636
6,87; -4,16; -2,59; 2716616657
3,84; -3,12; -2,54; 2716616675
2,22; -0,77; -2,16; 2716616694
1,62; 1,65; -1,67; 2716616717
3,44; 1,93; -2,46; 2716616733
10,84; 1,40; -4,18; 2716616753
21,54; 1,76; -5,15; 2716616773
17,14; -0,82; -4,77; 2716616792
9,83; -0,54; -1,73; 2716616811
7,74; 0,42; -0,26; 2716616834
9,13; 0,94; -0,01; 2716616851
9,47; 0,46; -0,48; 2716616869
8,77; 0,40; -1,15; 2716616887
6,94; 1,01; -3,83; 2716616909
4,61; 0,78; -3,55; 2716616928
3,29; -0,51; 0,83; 2716616951
5,87; 1,22; -0,24; 2716616967
12,44; 2,43; -5,46; 2716616985
18,07; 0,39; -4,56; 2716617005
15,27; 0,71; -3,51; 2716617024
11,40; 0,52; -1,62; 2716617044
10,21; -0,52; 0,29; 2716617063
11,40; -1,22; -0,13; 2716617083
13,23; -1,71; -0,84; 2716617102
12,33; -2,90; -1,81; 2716617121
10,10; -3,87; -2,85; 2716617141
7,20; -3,69; -3,26; 2716617161
4,66; -1,99; -2,62; 2716617180
3,25; 0,26; -2,53; 2716617198
2,98; 2,68; -2,31; 2716617219
4,33; 4,27; -3,32; 2716617238
9,71; 6,21; -2,23; 2716617258
16,13; 4,20; -3,24; 2716617277
17,00; -1,32; -3,18; 2716617296
11,62; -2,81; -2,89; 2716617318
9,19; -1,30; -2,42; 2716617335
9,70; -0,37; -1,17; 2716617355
11,63; 0,72; -0,21; 2716617374
12,46; 1,51; 0,52; 2716617394
11,85; 1,82; 0,89; 2716617413
10,67; 2,07; 0,77; 2716617430
10,33; 1,60; 0,78; 2716617451
10,01; 1,19; 0,18; 2716617471
9,63; 1,35; 1,46; 2716617491
8,88; 0,51; 1,63; 2716617509
7,95; -0,61; -0,37; 2716617528
7,51; -1,89; -2,41; 2716617549
7,36; -3,65; -3,67; 2716617568
8,88; -5,70; -4,74; 2716617586
10,62; -6,04; -4,88; 2716617608
12,58; -3,45; -5,95; 2716617625
14,05; -1,84; -4,98; 2716617644
13,44; -1,22; -4,08; 2716617665
11,58; -1,91; -3,10; 2716617686
10,37; -2,54; -3,17; 2716617703
9,53; -2,53; -3,16; 2716617723
8,25; -2,53; -2,86; 2716617743
6,90; -2,36; -1,95; 2716617762
6,69; -1,55; -1,83; 2716617782
6,81; -0,73; -2,28; 2716617802
6,55; -0,60; -2,29; 2716617820
6,23; -0,72; -2,18; 2716617837
6,53; -1,63; -1,58; 2716617859
7,37; -2,22; -1,86; 2716617879
8,42; -1,45; -2,70; 2716617898
9,71; -0,77; -2,93; 2716617917
10,67; -0,98; -2,96; 2716617936
10,54; -1,44; -2,94; 2716617957
10,38; -1,54; -3,16; 2716617976
10,77; -1,92; -3,51; 2716617995
12,51; -2,83; -3,90; 2716618015
14,38; -3,57; -4,23; 2716618037
11,83; -3,35; -4,30; 2716618053
8,42; -2,95; -2,78; 2716618072
6,51; -2,82; -1,79; 2716618092
6,18; -2,17; -1,23; 2716618112
6,86; -1,51; -1,98; 2716618131
8,30; -0,85; -2,97; 2716618152
10,16; -0,38; -3,64; 2716618169
11,87; -0,29; -3,76; 2716618188
11,97; -0,57; -3,64; 2716618207
10,11; -0,98; -3,48; 2716618230
8,57; -1,25; -3,23; 2716618246
7,77; -1,41; -3,08; 2716618266
7,84; -1,64; -3,35; 2716618287
8,18; -1,69; -3,14; 2716618305
8,78; -1,58; -3,05; 2716618323
9,46; -1,48; -3,23; 2716618343
9,64; -1,46; -3,34; 2716618364
9,48; -1,27; -3,18; 2716618382
9,26; -1,01; -3,14; 2716618403
9,21; -0,80; -3,32; 2716618422
9,47; -0,63; -3,60; 2716618440
9,43; -0,52; -3,40; 2716618461
9,40; -0,62; -3,42; 2716618478
9,55; -0,65; -4,00; 2716618498
9,59; -0,39; -3,54; 2716618517
9,15; -0,45; -3,63; 2716618538
9,12; -0,55; -2,38; 2716618558
8,99; -0,14; -3,94; 2716618577
9,15; -0,16; -4,24; 2716618595
8,83; -0,27; -3,17; 2716618616
8,91; -0,40; -3,33; 2716618633
9,32; -0,58; -3,77; 2716618655
9,14; -0,57; -3,34; 2716618674
8,88; -0,52; -3,21; 2716618692
9,01; -0,49; -3,43; 2716618713
9,30; -0,38; -3,76; 2716618732
8,87; -0,32; -3,39; 2716618755
9,18; -0,12; -3,44; 2716618772
9,33; -0,10; -3,59; 2716618789
9,21; -0,15; -3,43; 2716618808
9,09; -0,24; -3,27; 2716618829
9,15; -0,28; -3,43; 2716618848
9,52; -0,29; -2,90; 2716618871
9,54; -0,18; -3,16; 2716618888
9,49; -0,32; -2,85; 2716618906
9,79; -0,38; -1,22; 2716618925
10,14; -0,51; -2,34; 2716618946
10,22; -0,53; -2,24; 2716618965
10,48; -0,63; -2,11; 2716618983
9,68; -0,45; -1,52; 2716619005
9,15; -0,35; -1,63; 2716619022
8,83; -0,49; -1,76; 2716619042
10,16; -1,18; -1,39; 2716619062
10,06; -1,32; -1,53; 2716619081
9,37; -0,94; -1,54; 2716619101
9,46; -1,06; -1,18; 2716619120
9,42; -1,62; -1,14; 2716619137
9,82; -2,29; -1,23; 2716619157
9,51; -2,36; -1,04; 2716619178
9,90; -3,18; -0,89; 2716619198
8,70; -4,16; -0,59; 2716619217
9,49; -3,63; -0,80; 2716619239
10,18; -3,86; -0,62; 2716619255
9,67; -6,04; 0,29; 2716619275
9,99; -4,99; -0,64; 2716619295
10,77; -3,55; 0,97; 2716619315
8,34; -5,27; 0,70; 2716619334
6,17; -6,77; -0,98; 2716619356
5,46; -8,21; -0,96; 2716619372
7,39; -6,64; 1,16; 2716619391
8,88; -5,04; 2,38; 2716619411
10,27; -5,68; 1,53; 2716619430
8,42; -8,20; 1,91; 2716619448
6,45; -10,02; 1,71; 2716619469
6,28; -9,71; 2,73; 2716619489
7,69; -9,51; 3,48; 2716619508
7,38; -8,68; 4,33; 2716619527
7,36; -8,82; 4,25; 2716619548
7,42; -8,39; 4,28; 2716619567
10,09; -7,19; 2,28; 2716619589
9,27; -6,18; -0,18; 2716619606
6,61; -5,54; -1,91; 2716619624
4,21; -4,44; 2,67; 2716619644
4,83; -1,96; 13,52; 2716619661
7,54; -1,18; 18,82; 2716619683
6,11; -5,56; 12,28; 2716619701
4,89; -6,40; 5,63; 2716619721
3,58; -3,77; 2,70; 2716619741
1,96; -2,38; 0,88; 2716619758
2,01; -1,48; 1,57; 2716619780
4,20; -0,04; 3,34; 2716619799
6,16; 0,72; 5,37; 2716619819
3,34; -0,71; 8,90; 2716619840
2,63; -1,29; 10,50; 2716619857
2,51; -1,14; 9,30; 2716619876
2,06; -0,97; 9,18; 2716619896
3,73; -1,29; 7,16; 2716619915
4,86; -0,86; 5,09; 2716619935
4,56; -0,24; 6,91; 2716619957
4,49; -0,79; 9,08; 2716619973
2,29; 0,29; 11,51; 2716619992
-0,99; -0,51; 9,74; 2716620012
0,05; -0,86; 12,56; 2716620030
2,20; -0,91; 15,71; 2716620049
1,91; -2,21; 16,07; 2716620069
1,60; -2,47; 13,08; 2716620087
1,38; -2,12; 11,11; 2716620108
2,31; -2,06; 7,22; 2716620126
3,43; -1,32; 6,02; 2716620146
4,42; 0,58; 7,49; 2716620166
3,78; 0,69; 8,41; 2716620185
1,95; -0,55; 8,26; 2716620205
1,57; 0,48; 8,95; 2716620223
0,61; 0,67; 9,35; 2716620243
0,95; 0,81; 9,89; 2716620262
1,84; 0,77; 10,06; 2716620282
1,73; 0,88; 9,48; 2716620302
1,49; 1,06; 9,45; 2716620321
1,24; 1,05; 9,44; 2716620340
1,09; 1,16; 9,56; 2716620360
0,69; 1,16; 9,56; 2716620378
0,09; 1,22; 9,38; 2716620399
-0,40; 1,29; 9,91; 2716620418
-0,51; 1,34; 9,65; 2716620438
-0,10; 1,60; 9,10; 2716620456
0,21; 1,80; 9,03; 2716620476
0,19; 1,83; 9,39; 2716620496
0,11; 1,85; 9,89; 2716620515
-0,11; 1,90; 10,13; 2716620534
0,02; 1,96; 10,06; 2716620555
0,45; 1,94; 10,11; 2716620573
0,65; 1,90; 8,96; 2716620592
0,51; 1,72; 9,28; 2716620611
0,09; 1,71; 9,79; 2716620631
