x;y;z;time
8,08; 0,83; -2,11; 2716616384
8,57; 1,01; -2,23; 2716616403
10,48; 1,08; -3,13; 2716616424
11,21; 1,03; -2,85; 2716616441
10,45; 1,42; -4,52; 2716616462
8,62; 0,51; -2,59; 2716616482
5,84; 0,42; -0,04; 2716616499
6,02; 0,24; 0,40; 2716616521
6,89; 0,30; 0,66; 2716616540
11,22; 1,42; -6,65; 2716616558
15,51; -1,14; -6,74; 2716616577
14,15; -2,53; -3,11; 2716616597
11,50; -1,73; -3,72; 2716616617
8,99; -0,21; -1,43; 2716616636
9,06; 1,38; -1,10; 2716616657
10,30; 1,26; -1,27; 2716616675
10,58; -0,02; -1,21; 2716616694
9,43; -1,19; -0,92; 2716616717
8,27; -2,29; -3,64; 2716616733
6,49; -1,36; -2,80; 2716616753
4,99; -1,52; -2,03; 2716616773
4,43; -2,82; -3,21; 2716616792
4,45; -3,21; -3,45; 2716616811
8,27; 0,09; -2,57; 2716616834
13,96; 2,23; -4,67; 2716616851
16,09; 1,86; -4,83; 2716616869
13,01; 2,26; -3,32; 2716616887
9,78; 2,65; -2,26; 2716616909
9,02; 2,17; -1,59; 2716616928
11,19; 1,05; -1,48; 2716616951
13,01; 0,40; -1,76; 2716616967
12,13; 0,52; -2,03; 2716616985
9,48; 1,27; -3,18; 2716617005
7,92; 0,01; -3,03; 2716617024
6,40; 0,35; -2,04; 2716617044
5,43; 1,18; -1,48; 2716617063
5,08; 1,62; -0,61; 2716617083
5,57; 2,42; -3,13; 2716617102
7,95; 1,66; -3,81; 2716617121
11,40; -0,94; -4,67; 2716617141
15,99; -1,88; -5,50; 2716617161
13,59; -1,36; -3,34; 2716617180
9,61; 0,03; -0,94; 2716617198
9,74; 0,95; -1,32; 2716617219
11,38; 0,31; -2,42; 2716617238
12,05; -0,65; -2,37; 2716617258
11,06; -1,55; -2,09; 2716617277
8,86; -2,08; -1,58; 2716617296
7,09; -1,61; -2,78; 2716617318
5,86; -0,05; -1,75; 2716617335
4,25; 0,42; -2,61; 2716617355
2,97; 0,19; -2,97; 2716617374
2,10; -1,03; -2,17; 2716617394
4,09; -1,28; -1,74; 2716617413
12,18; 0,30; -4,12; 2716617430
22,36; -0,47; -6,05; 2716617451
18,05; -0,12; -5,57; 2716617471
11,36; 0,79; -3,04; 2716617491
8,47; 0,58; -2,18; 2716617509
10,07; 0,97; -1,96; 2716617528
11,98; 1,24; -1,40; 2716617549
11,98; 0,97; -1,39; 2716617568
9,93; 1,13; -1,63; 2716617586
7,36; 1,67; -2,34; 2716617608
4,81; 1,32; -0,99; 2716617625
3,19; 1,30; -1,59; 2716617644
2,54; 0,81; 0,09; 2716617665
3,63; 0,30; -1,10; 2716617686
9,50; -0,55; -4,04; 2716617703
19,67; -0,53; -3,64; 2716617723
19,31; 1,09; -3,33; 2716617743
11,34; 1,53; -1,58; 2716617762
8,44; 2,08; -0,30; 2716617782
8,96; 2,11; -1,11; 2716617802
10,30; 1,66; -1,68; 2716617820
10,86; 0,50; -1,42; 2716617837
10,48; -1,63; -1,32; 2716617859
9,75; -4,09; -2,44; 2716617879
9,01; -4,54; -0,99; 2716617898
7,75; -3,89; 0,42; 2716617917
6,76; -1,39; -0,75; 2716617936
5,91; 1,01; -4,52; 2716617957
5,19; 3,10; -6,07; 2716617976
4,17; 2,93; -2,43; 2716617995
6,31; -0,16; -2,10; 2716618015
11,12; -3,06; -3,26; 2716618037
17,14; -1,85; -4,43; 2716618053
17,21; 2,13; -5,54; 2716618072
13,65; 6,24; -3,71; 2716618092
8,93; 5,71; -0,33; 2716618112
8,97; 2,75; -0,08; 2716618131
12,08; 0,47; -1,11; 2716618152
13,84; -0,40; -0,86; 2716618169
12,91; -0,59; -0,30; 2716618188
11,06; -0,03; 1,14; 2716618207
9,87; 1,02; 1,40; 2716618230
8,92; 2,27; 0,82; 2716618246
8,15; 2,99; 0,74; 2716618266
7,79; 3,49; 0,70; 2716618287
8,24; 3,60; 0,83; 2716618305
9,24; 2,01; -1,06; 2716618323
9,64; -0,39; -1,34; 2716618343
9,07; -1,96; -0,23; 2716618364
9,00; -2,43; 0,81; 2716618382
8,08; -3,32; 0,45; 2716618403
8,65; -5,13; 0,34; 2716618422
11,46; -5,41; -0,11; 2716618440
14,09; -4,98; -1,02; 2716618461
14,46; -4,86; -1,94; 2716618478
12,97; -3,82; -2,94; 2716618498
11,79; -2,64; -3,41; 2716618517
10,46; -1,70; -3,30; 2716618538
8,87; -1,57; -2,44; 2716618558
7,86; -1,79; -1,96; 2716618577
7,84; -1,00; -1,97; 2716618595
8,34; 0,11; -1,90; 2716618616
8,86; 0,62; -2,40; 2716618633
9,51; 0,22; -2,45; 2716618655
10,32; -0,84; -2,72; 2716618674
10,88; -2,38; -3,87; 2716618692
11,10; -3,67; -5,37; 2716618713
10,47; -4,14; -5,55; 2716618732
9,58; -3,20; -4,49; 2716618755
8,96; -2,38; -3,49; 2716618772
8,34; -2,01; -3,08; 2716618789
7,62; -1,60; -2,54; 2716618808
7,51; -0,80; -2,09; 2716618829
8,00; 0,03; -1,91; 2716618848
8,59; 0,29; -2,55; 2716618871
9,18; 0,08; -3,73; 2716618888
9,44; -0,41; -4,14; 2716618906
9,49; -0,68; -4,49; 2716618925
9,55; -0,70; -4,58; 2716618946
9,21; -0,75; -4,02; 2716618965
8,86; -0,76; -3,28; 2716618983
8,78; -0,73; -2,83; 2716619005
8,91; -0,74; -2,82; 2716619022
9,19; -0,75; -3,11; 2716619042
9,32; -0,69; -3,40; 2716619062
9,42; -0,63; -3,60; 2716619081
9,37; -0,60; -3,62; 2716619101
9,19; -0,59; -3,53; 2716619120
9,15; -0,65; -3,39; 2716619137
9,12; -0,73; -3,23; 2716619157
9,59; -0,86; -3,55; 2716619178
9,54; -0,83; -3,42; 2716619198
9,48; -0,69; -3,41; 2716619217
9,21; -0,47; -3,29; 2716619239
8,96; -0,43; -3,19; 2716619255
8,68; -0,40; -3,01; 2716619275
9,77; -0,51; -4,65; 2716619295
9,42; -0,46; -4,22; 2716619315
9,17; -0,48; -4,01; 2716619334
8,31; -0,47; -1,92; 2716619356
8,55; -0,61; -2,77; 2716619372
9,20; -0,78; -3,19; 2716619391
10,13; 0,02; -5,96; 2716619411
9,14; -0,31; -3,40; 2716619430
8,16; -0,30; -2,60; 2716619448
8,95; -0,19; -3,36; 2716619469
9,42; -0,11; -3,56; 2716619489
9,72; -0,16; -3,54; 2716619508
9,61; -0,09; -3,46; 2716619527
10,11; 0,08; -3,69; 2716619548
9,66; -0,00; -3,56; 2716619567
9,33; -0,07; -3,39; 2716619589
9,20; -0,11; -3,39; 2716619606
9,03; -0,21; -3,38; 2716619624
8,93; -0,09; -3,24; 2716619644
8,93; -0,20; -3,15; 2716619661
9,23; -0,29; -3,32; 2716619683
9,41; -0,19; -3,64; 2716619701
9,41; -0,22; -3,43; 2716619721
9,53; -0,25; -3,38; 2716619741
9,22; -0,21; -3,09; 2716619758
9,52; -0,36; -3,31; 2716619780
9,59; -0,36; -3,40; 2716619799
9,08; -0,23; -2,98; 2716619819
9,25; -0,45; -2,99; 2716619840
9,33; -0,43; -3,15; 2716619857
9,55; -0,28; -3,21; 2716619876
9,25; -0,34; -2,87; 2716619896
9,32; -0,55; -3,00; 2716619915
9,47; -0,67; -2,94; 2716619935
9,57; -0,92; -2,78; 2716619957
9,43; -1,06; -2,68; 2716619973
9,74; -0,86; -2,37; 2716619992
9,58; -0,27; -2,43; 2716620012
9,41; -0,68; -2,27; 2716620030
9,69; -1,58; -2,14; 2716620049
9,38; -1,94; -1,93; 2716620069
9,06; -1,45; -1,87; 2716620087
9,26; -1,62; -2,47; 2716620108
9,58; -1,54; -1,51; 2716620126
9,98; -1,90; -1,61; 2716620146
9,93; -2,99; -1,24; 2716620166
9,34; -3,06; -1,41; 2716620185
9,71; -3,28; -0,89; 2716620205
9,14; -3,99; -1,01; 2716620223
8,95; -5,20; -0,47; 2716620243
10,04; -4,78; -0,63; 2716620262
9,62; -4,48; -1,23; 2716620282
11,47; -1,09; 0,45; 2716620302
10,62; -2,12; 0,27; 2716620321
8,62; -3,02; 0,69; 2716620340
7,94; -2,95; 0,35; 2716620360
7,47; -3,69; 0,07; 2716620378
7,59; -4,24; 0,36; 2716620399
8,06; -5,59; 1,27; 2716620418
7,62; -6,15; 1,09; 2716620438
6,74; -7,99; 0,49; 2716620456
7,08; -7,61; 0,82; 2716620476
8,55; -6,04; 1,42; 2716620496
9,27; -5,86; 2,16; 2716620515
8,56; -7,30; 2,08; 2716620534
8,32; -9,16; 2,35; 2716620555
7,72; -9,07; 1,93; 2716620573
8,30; -8,68; 2,48; 2716620592
6,60; -7,99; 1,34; 2716620611
6,92; -7,45; 0,95; 2716620631
7,28; -7,31; 1,14; 2716620651
6,67; -7,55; 1,88; 2716620670
8,20; -6,73; 2,04; 2716620689
8,68; -6,33; 1,21; 2716620709
7,43; -6,46; 0,73; 2716620727
6,01; -6,37; 0,12; 2716620747
4,91; -6,46; 1,50; 2716620767
3,86; -6,04; 3,08; 2716620787
4,30; -6,15; 3,88; 2716620805
4,77; -5,86; 3,53; 2716620826
5,06; -5,64; 3,86; 2716620845
5,54; -5,45; 4,84; 2716620864
9,41; -3,14; 15,67; 2716620883
5,13; -7,39; 10,86; 2716620904
5,84; -6,01; 1,74; 2716620923
6,22; -3,30; 6,30; 2716620941
5,81; -3,60; 6,50; 2716620961
5,53; -4,05; 4,84; 2716620980
5,03; -3,70; 5,83; 2716621000
4,04; -3,32; 6,50; 2716621020
4,23; -2,57; 8,72; 2716621039
3,91; -3,01; 9,07; 2716621057
3,34; -3,19; 8,93; 2716621077
3,45; -2,70; 9,56; 2716621096
2,72; -2,90; 9,71; 2716621116
1,94; -2,39; 10,46; 2716621136
1,92; -2,54; 10,47; 2716621156
1,91; -2,65; 10,30; 2716621174
2,02; -2,03; 8,86; 2716621193
1,73; -1,88; 9,82; 2716621214
1,14; -1,85; 10,26; 2716621232
1,40; -1,61; 10,89; 2716621252
1,79; -0,83; 8,71; 2716621273
3,15; 0,41; 7,61; 2716621291
2,79; 1,27; 7,02; 2716621310
1,84; 1,56; 8,09; 2716621330
1,07; 1,51; 8,90; 2716621349
0,10; 1,16; 10,26; 2716621369
-0,03; 0,96; 10,44; 2716621390
1,09; 1,00; 10,08; 2716621407
2,10; 1,30; 9,64; 2716621426
1,60; 1,54; 9,05; 2716621446
1,22; 1,76; 8,55; 2716621466
1,53; 1,85; 8,46; 2716621485
1,55; 1,73; 9,24; 2716621505
0,94; 1,49; 9,80; 2716621524
0,58; 1,42; 9,83; 2716621543
0,33; 1,46; 9,56; 2716621563
0,09; 1,57; 9,19; 2716621582
0,00; 1,83; 8,75; 2716621601
-0,06; 2,06; 8,86; 2716621624
-0,03; 2,13; 9,16; 2716621639
0,07; 2,03; 9,83; 2716621660
0,25; 1,96; 10,06; 2716621678
0,30; 2,04; 9,80; 2716621698
0,24; 2,13; 9,59; 2716621718
0,39; 2,14; 9,70; 2716621737
0,77; 2,13; 9,84; 2716621757
0,84; 2,11; 9,86; 2716621775
0,72; 2,09; 9,84; 2716621796
0,38; 2,11; 9,77; 2716621814
0,17; 2,16; 9,38; 2716621835
0,32; 2,28; 8,87; 2716621854
0,40; 2,40; 8,60; 2716621874
0,05; 2,37; 9,08; 2716621892
-0,35; 2,21; 9,86; 2716621912
-0,23; 2,18; 10,14; 2716621931
0,10; 2,36; 9,32; 2716621950
0,40; 2,34; 9,15; 2716621970
0,57; 2,29; 9,57; 2716621992
